Tên sản phẩm	Image_url trong page list sp	Giá trước khi giảm	Giá sau khi giảm	All_image_url trong detail page	Thông số kĩ thuật	Code phần mô tả
Quạt Case Cooler Master Masterfan SF360R ARGB	https://lh3.googleusercontent.com/CwGsTp3SVQP5-1DE8ouU_J4gC-3G2FlrvTjHUGXFZsbQG782Zt98GvwYPOf7gXW6-YldjHDF9KSpgS4NQbE=w500-rw	None	1.195.000đ	https://lh3.googleusercontent.com/CwGsTp3SVQP5-1DE8ouU_J4gC-3G2FlrvTjHUGXFZsbQG782Zt98GvwYPOf7gXW6-YldjHDF9KSpgS4NQbE	Thương hiệu: Cooler Master; Bảo hành: 12; Dạng tản nhiệt:  Quạt ; Kích thước quạt (mm):  3 x 120 mm ; Đèn LED:  RGB ; Chất liệu tản nhiệt:  Nhựa ; Màu sắc:  Đen ; Số vòng quay của quạt (RPM):  650-1800 RPM ± 10% ; Lưu lượng không khí (CFM):  43 x 3 CFM ± 10% ; Độ ồn (dBA):  8 - 30 dBA ;	<div class="css-111s35w"><h2><strong>Giới thiệu </strong><a href="https://phongvu.vn/fan-case-698.cat"><strong>Quạt tản nhiệt</strong></a><strong> Cooler Master Masterfan SF360R ARGB</strong></h2><p>Quạt Case Cooler Master Masterfan SF360R ARGB cung cấp giải pháp làm mát với không khí lớn, lý tưởng cho PC. Khung vuông được thiết kế tối đa hóa vùng phủ sóng và tạo ra luồng khí áp suất cao. Cùng với 3 quạt 120mm kết hợp thành một sản phẩm cài đặt nhanh chóng tiện lợi. Đệm cao su giúp hấp thụ tiếng ồn cùng với IC điều khiển yên lặng được cài đặt để làm trơn quay của quạt giúp giảm rung. Quạt SF360R ARGB tương thích với nhiều dòng PC RGB.</p><figure class="image"><img alt="Quạt Case Cooler Master Masterfan SF360R ARGB" src="https://tmp.phongvu.vn/wp-content/uploads/2020/02/Cooler-Master-Masterfan-SF360R-ARGB-300x239.jpg"/></figure><h3>THIẾT KẾ THÍCH HỢP</h3><p>Được kết hợp 3 quạt 120mm vào một sản phẩm để tiết kiệm không gian và cài đặt nhanh chóng, tránh gây trầy xước và bộ làm mát bằng chất lỏng.</p><figure class="image"><img alt="THIẾT KẾ THÍCH HỢP" src="https://tmp.phongvu.vn/wp-content/uploads/2020/02/Cooler-Master-Masterfan-SF360R-ARGB-1.jpg"/></figure><h3>BỘ ĐIỀU KHIỂN RGB</h3><p>Với Bộ điều khiển RGB có đi kèm, bạn có thể chọn màu yêu thích một cách dễ dàng. Nó cũng hỗ trợ chiếu sáng RESET butten của Case.</p><figure class="image"><img alt="BỘ ĐIỀU KHIỂN RGB" src="https://tmp.phongvu.vn/wp-content/uploads/2020/02/Cooler-Master-Masterfan-SF360R-ARGB-2.jpg"/></figure><h3>CẢM BIẾN QUẠT THÔNG MINH</h3><p>Không bao giờ lo lắng về việc dây cáp của bạn bị đứt hoặc các bộ phận bị hỏng lần nữa.</p><p> </p></div>
Card màn hình NVIDIA Quadro P2200 5GB GDDR5X	https://lh3.googleusercontent.com/qmmd22m1UWsiOB78DzltoX4GakXKwy-Es0sjz6qE5CZj67Ocflu87xXo6Ht3-Sic557AjEVOEtRojALsl9o=w500-rw	None	11.299.000đ	https://lh3.googleusercontent.com/qmmd22m1UWsiOB78DzltoX4GakXKwy-Es0sjz6qE5CZj67Ocflu87xXo6Ht3-Sic557AjEVOEtRojALsl9o;https://lh3.googleusercontent.com/uOVFcITWw24z-oCTNtBOhEqesDNpOQ60nXvefZvj8oXYDKNcImAlN48zkLX4RQctXXxiljq1lmqMnU8_3LpL;https://lh3.googleusercontent.com/zp9zJfNdbPOgqnb_6RNpO7RXLChh-PQ6gc2ADC6H7do8ll47ZnKYPDQTO12oCEB-00k2FqYSkSIKv0lMI07l;https://lh3.googleusercontent.com/_AEkmAGUECOGIjhMfvuOA7e3Aw19DZplg60PPG6glFSdlOmMcA28vKczMjodGZfyKXay4xINsZF_C3NlYb31	Thương hiệu: NVIDIA; Bảo hành: 36; Nhà sản xuất chipset: NVIDIA; Series chip đồ họa: Quadro P; Tên: Quadro 5GB P2200; GPU:  Quadro P2200 ; Bộ nhớ:  5GB  GDDR5X  160-bit ); Giao tiếp PCI:  PCI-E 3.0 x16 ; Số lượng đơn vị xử lý:  1280  CUDA cores ; Cổng kết nối:  4 x DisplayPort 1.4 ; Tản nhiệt:  Tản nhiệt 1 quạt ;	<div class="css-111s35w"><h2><strong>Đánh giá sản phẩm card màn hình Quadro P2200 5GB GDDR5X</strong></h2><p>Không giống như các dòng card đồ họa GeForce phục vụ cho mục đích chơi game của thương hiệu NVIDIA. <strong>Quadro P2200</strong> là dòng <a href="https://phongvu.vn/vga-554.cat">card đồ họa</a> được thiết kế dành riêng cho các tác vụ đồ họa, dựng hình 3D, ở độ phân giải cao dùng cho các máy trạm, hỗ trợ máy tính chuyên nghiệp (CAD), hình ảnh do máy tính tạo ra (CGI) và các ứng dụng tạo nội dung số (DCC).</p><figure class="image"><img alt="Quadro_5GB_P2200_1" src="https://tmp.phongvu.vn/wp-content/uploads/2020/02/Quadro_5GB_P2200_1.jpg"/></figure><h3><strong>Hiệu năng GPU</strong></h3><p><strong>Quadro P2200</strong> là sự cân bằng hoàn hảo giữa hiệu suất, tính năng và yếu tố hình thức nhỏ gọn mang lại trải nghiệm sáng tạo và năng suất đáng kinh ngạc trên nhiều ứng dụng 3D chuyên nghiệp. Được xây dựng dựa trên kiến trúc Pascal với 1280 nhân CUDA, bộ nhớ trong 5GB GDDR5X và khả năng kết nối với tối đa bốn màn hình 5K (5120x2880 @ 60Hz). Tăng tốc quy trình phát triển sản phẩm và tạo nội dung với GPU mang lại khả năng xử lý trơn tru mà bạn cần để làm việc với các cảnh và mô hình đồ họa lớn.</p><figure class="image"><img alt="Quadro-5GB-P2200-1" src="https://tmp.phongvu.vn/wp-content/uploads/2020/02/Quadro-5GB-P2200-1.jpg"/></figure><p>Card đồ họa Quadro được chứng nhận với một loạt các ứng dụng chuyên nghiệp tinh vi, được thử nghiệm bởi các nhà sản xuất máy trạm hàng đầu và được hỗ trợ bởi một nhóm các chuyên gia hỗ trợ toàn cầu. Điều này mang lại cho bạn sự an tâm để tập trung vào công việc, cho dù bạn đang phát triển các sản phẩm mang tính cách mạng hay xây dựng những mô hình 3D sống động ngoạn mục, Quadro mang đến cho bạn hiệu suất để thực hiện một cách tốt nhất.</p><h3><strong>Tính năng GPU</strong></h3><ul><li>Trang bị 4 cổng kết nối DisplayPort 1.4</li><li>Quản lý hiệu quả không gian làm việc với phần mềm NVIDIA nView™ Desktop<br/>Management</li><li>Kết nối nhiều màn hình với công nghệ NVIDIA Mosaic</li><li>Hỗ trợ công nghệ tăng cường hiệu suất NVIDIA Iray và MentalRay</li><li>Hỗ trợ chuẩn mã hóa HDCP 2.2</li></ul></div>
Card màn hình ASUS TUF Gaming X3 Radeon RX 5700 OC 8GB GDDR6	https://lh3.googleusercontent.com/ALJ9Qii8ZIxg2BkxYIOaCbbgtKeA2MPwMDjYN17YJPMwn4iefjWvW4mkHKx8R84g7D18PRMORj3dB4gi66I=w500-rw	None	LIÊN HỆ	https://lh3.googleusercontent.com/ALJ9Qii8ZIxg2BkxYIOaCbbgtKeA2MPwMDjYN17YJPMwn4iefjWvW4mkHKx8R84g7D18PRMORj3dB4gi66I;https://lh3.googleusercontent.com/R_qYKylfcFiL_PCs5Z1FDoE5oQSMVkvjHtkNAE1WNTr7v6WuXoLcF4-A8jJK-phL1-ABxHzr3WXouEUigw;https://lh3.googleusercontent.com/gpyHt_cPhMGkXdkAD9xG-oHzQVHcG80hfJA06PvZc5yQ2xdvK3xvI5F76wuNJ5gpoC-0DzFePOsmVYqCSWqC;https://lh3.googleusercontent.com/WaVGHIur2cnN43q8O8vQaW9JdH8OR0HKvIvSxBBPlrku9rdjjOf2bimeb_l0_1sn7ZeLTFBay_3OAFOJPxbO;https://lh3.googleusercontent.com/V2pNpzc7f64ZYbPvkBCGLpxK3fDTia2bJY863S4Jv0LTm0a9Wx5SC1jOY0gajz01gDUKsJBCHWSl-Z2P9g;https://lh3.googleusercontent.com/QOCEVMlnChaz3xuKRWSWq5dh1cW6uBpdyPV1mPMi49H8GMATmrnYwbxir3b2P-4aAVfZMwa_rGIQ1xEaNWo	Thương hiệu: ASUS; Bảo hành: 36; Nhà sản xuất chipset: AMD; Series chip đồ họa: Radeon RX 5700; Tên: TUF Gaming X3 Radeon RX 5700 OC; Part-number: TUF 3-RX5700-O8G-GAMING; GPU:  Radeon RX 5700 ; Bộ nhớ:  8GB  GDDR6 ( 14 Gbps / 256-bit ); Series:  TUF ; GPU clock:  OC Mode: 1610 MHz (Base clock), Up to 1725 MHz (Game clock), ~ 1750 MHz (Boost clock);	<div class="css-111s35w"><h2><strong>Giới thiệu Card màn hình Asus TUF Radeon RX 5700 OC 8GB GDDR6 (TUF 3-RX5700-O8G-GAMING)</strong></h2><p><strong>Card màn hình Asus TUF Radeon RX 5700 OC 8GB GDDR6 (TUF 3-RX5700-O8G-GAMING)</strong> là 1 trong những chiếc card màn hình cận cao cấp mới nhất đến từ thương hiệu ASUS, được trang bị bộ xử lý đồ họa RX 5700 mạnh mẽ với hiệu năng chơi game rất tốt trên độ phân giải full HD thậm chí là quad HD, kết hợp với thiết kế tản nhiệt đơn giản và tối ưu của ASUS.</p><figure class="media"><div data-oembed-url="https://www.youtube.com/watch?v=Lo1elKTxAEc"><div style="position: relative; padding-bottom: 100%; height: 0; padding-bottom: 56.2493%;"><iframe allow="autoplay; encrypted-media" allowfullscreen="" frameborder="0" src="https://www.youtube.com/embed/Lo1elKTxAEc" style="position: absolute; width: 100%; height: 100%; top: 0; left: 0;"></iframe></div></div></figure><p>Ở mặt sau của <strong>Card màn hình Asus TUF Radeon RX 5700 OC 8GB GDDR6 (TUF 3-RX5700-O8G-GAMING)</strong> là tấm backplate giúp tăng cường khả năng chịu lực cũng như tăng tính thẩm mỹ trong thiết kế.</p><figure class="image"><img alt="Asus TUF Radeon RX 5700" src="https://dlcdnimgs.asus.com/websites/global/products/gg3ljtir49i9ffk2/img/engineering/protective_backplate.jpg"/></figure><p>Trên <strong>Card màn hình Asus TUF Radeon RX 5700 OC 8GB GDDR6 (TUF 3-RX5700-O8G-GAMING)</strong> là 3 chiếc quạt làm mát được thiết kế với khả năng tối ưu luồng gió duy trì nhiệt độ hoạt động ổn định. Đồng thời cả 3 quạt đều có khả năng kháng bụi đạt chuẩn IP5X giúp kéo dài tuổi thọ hoạt động.</p><figure class="image"><img alt="Asus TUF Radeon RX 5700" src="https://tmp.phongvu.vn/wp-content/uploads/2019/04/ASUS-GeForce-RTX-2060-6GB-GDDR6-TUF-OC_3-e1556177504299.jpg"/></figure><p>Ngoài ra, bên trong quạt còn sử dụng chất bôi trơn tiêu chuẩn hàng không bền bỉ và có tỷ lệ bay hơi cực thấp đem lại khả năng vận hành ổn định, êm ái, không gây tiếng ồn trong lúc hoạt động.</p><figure class="image"><img alt="ASUS TUF RX5700 OC_1" src="https://tmp.phongvu.vn/wp-content/uploads/2019/09/ASUS-TUF-RX5700-OC_1.jpg"/></figure><p>Toàn bộ các sản phẩm card màn hình của ASUS đều được sản xuất trên dây chuyền tự động giúp giảm thiểu tối đa sai sót có thể xảy ra trong quá trình sản xuất. Kết hợp với chất lượng linh kiện cao và mạch được gia công chi tiết, mọi chi tiết trên card đều được chú ý đến nhằm đem lại trải nghiệm tốt nhất tới tay người dùng.</p><p>Mỗi chiếc card trước khi rời khỏi xưởng sản xuất đều phải trải qua công đoạn kiểm định khả năng hoạt động thực tế lên tới 144 tiếng liên tục nhằm đảm bảo chất lượng luôn đạt yêu cầu được đặt ra.</p><figure class="image"><img alt="Asus TUF Radeon RX 5700" src="https://dlcdnimgs.asus.com/websites/global/products/gg3ljtir49i9ffk2/img/experience/tuf_compatibility.jpg"/></figure><p>Với bộ xử lý mạnh mẽ RX 5700, game thủ sẽ được trải nghiệm chất lượng hình ảnh tốt nhất thông qua công nghệ G-Sync của AMD giúp loại bỏ hiện tượng rách hình khi chơi game.</p><figure class="image"><img alt="Asus TUF Radeon RX 5700" src="https://tmp.phongvu.vn/wp-content/uploads/2019/09/amd_radeon_freesync_on.png"/></figure><p>Với bộ phần mềm GPU Tweak II của ASUS, game thủ có thể thỏa sức tùy chỉnh thậm chí ép xung <strong>Card màn hình Asus TUF Radeon RX 5700 OC 8GB GDDR6 (TUF 3-RX5700-O8G-GAMING)</strong> theo ý thích để đạt được hiệu năng cao nhất có thể.</p><figure class="image"><img alt="Asus TUF Radeon RX 5700" src="https://tmp.phongvu.vn/wp-content/uploads/2019/04/ASUS-GeForce-GTX-1660-6GB-GDDR5-TUF_6.jpg"/></figure></div>
Ổ cứng HDD Seagate Backup Plus Portable 5TB 2.5",3.0 (STHP5000400) (Đen)	https://lh3.googleusercontent.com/QODMkfftIyhgVHw4MQmrh1APOQAihe1elmQNay0ygOHw4SwDNDxIkeK8ZAxOBkg3CdGipl8lB0bScVlJNQ=w500-rw	None	5.390.000đ	https://lh3.googleusercontent.com/QODMkfftIyhgVHw4MQmrh1APOQAihe1elmQNay0ygOHw4SwDNDxIkeK8ZAxOBkg3CdGipl8lB0bScVlJNQ;https://lh3.googleusercontent.com/m7W9zQC1Xvbm-_x7r8cbUU6eoIb_ZyfeewOy70PC-mwXC9qrEEYr19ih-anHgeqvCEZtgsBQBH0pnlBFg0sC;https://lh3.googleusercontent.com/UNB7UKpqsdlHjpAYGYwJa-HBjlYOj_CsvrsNf87LBlyIRgudIvrygQrk-a0OhTnhw84tSahk5MeT5rN1NA	Thương hiệu: SEAGATE; Bảo hành: 36; Kiểu ổ cứng: HDD; Màu sắc của ổ cứng: Đen; Dung lượng:  5TB ; Kết nối:  USB 3.0 ; Kích thước:  2.5" ; Tốc độ vòng quay:  5400RPM ; Hỗ trợ hệ điều hành:  Windows 8, Windows 8.1, Windows 10, macOS, Windows 7 ;	<div class="css-111s35w"><h2><strong>Giới thiệu ổ cứng Seagate Backup Plus Portable 5TB 2.5" (STHP5000400)</strong></h2><p>Với thiết kế tinh tế và nhỏ gọn, đẹp mắt và tiện dụng, <strong>Seagate Backup Plus Portable 5TB (STHP5000400)</strong> là chiếc <a href="https://phongvu.vn/o-cung-550.cat">ổ cứng</a> giúp bạn thể hiện phong cách và khẳng định cá tính bản thân. Cho dù bạn có lưu trữ hàng ngàn dữ liệu thì với dung cao kèm thiết kế nhỏ gọn sẽ khiến bạn cảm thấy thoải mái hơn khi cầm.</p><figure class="image"><img alt="Seagate-Backup-Plus-Portable_2019_Black_2" src="https://tmp.phongvu.vn/wp-content/uploads/2020/02/Seagate-Backup-Plus-Portable_2019_Black_2.jpg"/></figure><h3>Kết nối USB 3.0, USB-C</h3><p>Có cổng kết nối USB 3.0 giúp tốc độ truyền dữ liệu cực nhanh, ngoài ra với dung lượng 5TB nhưng bạn không cần bất kỳ nguồn cấp điện nào khác bên ngoài. Chỉ cần kết nối và sử dụng, tiết kiệm được thêm thời gian và chi phí. Kèm theo là cổng USB-C giúp tương thích với cả Windows và Mac.</p><figure class="image"><img alt="Backup-Plus-Portable-Drives-2" src="https://tmp.phongvu.vn/wp-content/uploads/2019/05/Backup-Plus-Portable-Drives-2.jpg"/></figure><h3>Bảo mật dữ liệu cao</h3><p>Ổ cứng <strong>Seagate Backup Plus Portable 5TB (STHP5000400)</strong> sẽ bảo vệ an toàn cho dữ liệu của bạn với độ tin cậy và bảo vệ mật khẩu được kiểm tra theo thời gian thông qua mã hóa phần cứng - tiêu chuẩn tương tự được sử dụng bởi chính phủ Hoa Kỳ và các cơ quan tình báo toàn cầu.</p><p>Bạn thường xuyên sao lưu dữ liệu, bạn không muốn mất nhiều thời gian cho việc này. <strong>Seagate Backup Plus Portable 5TB (STHP5000400)</strong> cung cấp cho người dụng một loạt các công cụ phần mềm dễ sử dụng để làm việc đó. Chỉ cần 1 click chuột đơn giản, lịch trình sao lưu tự động hàng giờ, hàng ngày hoặc hàng tháng giúp bạn tiết kiệm được nhiều thời gian hơn.</p><figure class="image"><img alt="Backup-Plus-Portable-Drives-4" src="https://tmp.phongvu.vn/wp-content/uploads/2019/05/Backup-Plus-Portable-Drives-4.jpg"/></figure><h3>Chỉnh sửa hình ảnh với Adobe Creative Cloud</h3><figure class="image"><img alt="Backup-Plus-Portable-Drives-5" src="https://tmp.phongvu.vn/wp-content/uploads/2019/05/Backup-Plus-Portable-Drives-5.jpg"/></figure><p>Ngoài ra với những đặc quyền khi sử dụng sản phẩm <strong>Seagate Backup Plus Portable 5TB (STHP5000400)</strong>. Bạn sẽ được sử dụng Adobe Creative Cloud miễn phí 2 tháng để chỉnh sửa hình ảnh với Lightroom CC và Photoshop CC.</p></div>
Ổ cứng HDD Seagate Backup Plus Portable 5TB 2.5",3.0 (STHP5000402) (Xanh)	https://lh3.googleusercontent.com/RvkUtlZb_LanO0qSkRs1L0-rtUunUnVgvjk0hPMef2P-jBrGmXZswTqj4orO2fA9lzahtBLmJmakcZYr4p9M=w500-rw	None	5.390.000đ	https://lh3.googleusercontent.com/RvkUtlZb_LanO0qSkRs1L0-rtUunUnVgvjk0hPMef2P-jBrGmXZswTqj4orO2fA9lzahtBLmJmakcZYr4p9M;https://lh3.googleusercontent.com/CeVpV5j2eYeraEUqlr9uANDZziMH4tQzeTaW7o-8JVawYYwthDTF4395U0byaG78Y2cgwhqI0H1y76gXyQ;https://lh3.googleusercontent.com/RHuLPUvpXVV0VFRtigp8YmO24hnQ2CRnoHW7-h1N5OvwoOIe9XLIe_IcxjL3y9x22X2iEJcMEwednEjacQ	Thương hiệu: SEAGATE; Bảo hành: 36; Kiểu ổ cứng: HDD; Màu sắc của ổ cứng: Xanh; Dung lượng:  5TB ; Kết nối:  USB 3.0 ; Kích thước:  2.5" ; Tốc độ vòng quay:  5400RPM ; Hỗ trợ hệ điều hành:  Windows 8, Windows 8.1, Windows 10, macOS, Windows 7 ;	<div class="css-111s35w"><h2><strong>Giới thiệu ổ cứng Seagate Backup Plus Portable 5TB 2.5" (STHP5000402)</strong></h2><p>Với thiết kế tinh tế và nhỏ gọn, đẹp mắt và tiện dụng, <strong>Seagate Backup Plus Portable 5TB (STHP5000402)</strong> là chiếc <a href="https://phongvu.vn/o-cung-550.cat">ổ cứng</a> giúp bạn thể hiện phong cách và khẳng định cá tính bản thân. Cho dù bạn có lưu trữ hàng ngàn dữ liệu thì với dung lượng cao kèm thiết kế nhỏ gọn sẽ khiến bạn cảm thấy thoải mái hơn khi cầm.</p><figure class="image"><img alt="Seagate-Backup-Plus-Portable_2019_Blue_2" src="https://tmp.phongvu.vn/wp-content/uploads/2020/02/Seagate-Backup-Plus-Portable_2019_Blue_2.jpg"/></figure><h3>Kết nối USB 3.0, USB-C</h3><p>Có cổng kết nối USB 3.0 giúp tốc độ truyền dữ liệu cực nhanh, ngoài ra với dung lượng 5TB nhưng bạn không cần bất kỳ nguồn cấp điện nào khác bên ngoài. Chỉ cần kết nối và sử dụng, tiết kiệm được thêm thời gian và chi phí. Kèm theo là cổng USB-C giúp tương thích với cả Windows và Mac.</p><figure class="image"><img alt="Backup-Plus-Portable-Drives-2" src="https://tmp.phongvu.vn/wp-content/uploads/2019/05/Backup-Plus-Portable-Drives-2.jpg"/></figure><h3>Bảo mật dữ liệu cao</h3><p>Ổ cứng <strong>Seagate Backup Plus Portable 5TB (STHP5000402)</strong> sẽ bảo vệ an toàn cho dữ liệu của bạn với độ tin cậy và bảo vệ mật khẩu được kiểm tra theo thời gian thông qua mã hóa phần cứng - tiêu chuẩn tương tự được sử dụng bởi chính phủ Hoa Kỳ và các cơ quan tình báo toàn cầu.</p><p>Bạn thường xuyên sao lưu dữ liệu, bạn không muốn mất nhiều thời gian cho việc này. <strong>Seagate Backup Plus Portable 5TB (STHP5000402)</strong> cung cấp cho người dụng một loạt các công cụ phần mềm dễ sử dụng để làm việc đó. Chỉ cần 1 click chuột đơn giản, lịch trình sao lưu tự động hàng giờ, hàng ngày hoặc hàng tháng giúp bạn tiết kiệm được nhiều thời gian hơn.</p><figure class="image"><img alt="Backup-Plus-Portable-Drives-4" src="https://tmp.phongvu.vn/wp-content/uploads/2019/05/Backup-Plus-Portable-Drives-4.jpg"/></figure><h3>Chỉnh sửa hình ảnh với Adobe Creative Cloud</h3><figure class="image"><img alt="Backup-Plus-Portable-Drives-5" src="https://tmp.phongvu.vn/wp-content/uploads/2019/05/Backup-Plus-Portable-Drives-5.jpg"/></figure><p>Ngoài ra với những đặc quyền khi sử dụng sản phẩm <strong>Seagate Backup Plus Portable 5TB (STHP5000402)</strong>. Bạn sẽ được sử dụng Adobe Creative Cloud miễn phí 2 tháng để chỉnh sửa hình ảnh với Lightroom CC và Photoshop CC.</p></div>
Card màn hình ASUS ROG Strix RTX 2060 Super OC EVO 8GB GAMING	https://lh3.googleusercontent.com/tTPv_l7cVlZzILCIqzk8iSqXaSAt2iw-NVzRDqznycUCBu-GINyv5LLQDZiUPpz25M7kjyW03st701tbzWw=w500-rw	None	LIÊN HỆ	https://lh3.googleusercontent.com/tTPv_l7cVlZzILCIqzk8iSqXaSAt2iw-NVzRDqznycUCBu-GINyv5LLQDZiUPpz25M7kjyW03st701tbzWw;https://lh3.googleusercontent.com/WDsIpqb9ScO3xaf-GZDCQbmpcZR7gqDMnooAvGzT92mgHEE1PABqowiQ5dH02fDz-HqsG-ZusOyFZhEnbV9b;https://lh3.googleusercontent.com/H4VNSM1UaP30JX4R_GnCBNQjOF0EWNDSUCd0tn6bGhspGqYexbZzEnpQykfmKirswz0Dn8kMPHzfdyx3WuPg;https://lh3.googleusercontent.com/3s9JUkREQODm6Wd2riY1KhEbZp9S7-ttpKtJQKaJTNavQZsbnUSySYVlkIKuFZBSrFZkbzczaZ0nrOKfKOWu;https://lh3.googleusercontent.com/xnmghYLW2PrYpYnjj9zetPl8P1c51D8ZD2pN9ezfkWJO878EPRZbnrGE8SzRGgP_Lu93OVGYko_CljDJnz0;https://lh3.googleusercontent.com/AaDbBWp2xrPUu88Tsnocc18_Z6dM58KVq0h3EbvZWx1cdGJ7STzqlnnUMh0eXq5wwkt_tPVri-6LqLDV	Thương hiệu: ASUS; Bảo hành: 36; Nhà sản xuất chipset: NVIDIA; Series chip đồ họa: GeForce RTX 20 series; Tên: ROG Strix RTX 2060 Super OC EVO; Part-number: ROG-STRIX-RTX2060S-O8G-EVO-GAMING; GPU:  GeForce RTX 2060 Super ; Bộ nhớ:  8GB  GDDR6 ( 14000 MHz / 256-bit ); Series:  ROG ; GPU clock:  - OC Mode - 1860 MHz (Boost Clock)- Gaming Mode - 1830 MHz (Boost Clock) ; Giao tiếp PCI:  PCI-E 3.0 x16 ; Số lượng đơn vị xử lý:  2176  CUDA cores ; Cổng kết nối:  2 x HDMI 2.0b , 2 x DisplayPort 1.4 ,; Tản nhiệt:  Tản nhiệt 3 quạt ; Đèn LED:  RGB ; Đầu cấp nguồn:  1 x 6-pin + 1 x 8-pin ; Nguồn đề xuất:  550W ; Kích thước:  30.05 x 13.06 x 4.89 cm ;	<div class="css-111s35w"><h2><strong>Giới thiệu card màn hình ASUS ROG Strix RTX 2060 Super OC EVO 8GB GAMING</strong></h2><p><strong>ASUS ROG Strix RTX 2060 SUPER OC EVO 8GB GAMING</strong> là thế hệ <a href="https://phongvu.vn/vga-554.cat">card đồ họa</a> mới mang lại trải nghiệm chơi game tuyệt đỉnh nhờ việc được trang bị nhiều nhân CUDA hơn và được tích hợp nhiều tính năng hàng đầu. Được xây dựng dựa trên kiến trúc Turing giúp đem lại hiệu năng xử lý mạnh mẽ và khả năng ép xung vượt trội, đồng thời vẫn đảm bảo duy trì khả năng tản nhiệt hiệu quả. Việc làm chủ hoàn toàn các tựa game AAA sẽ trở nên dễ dàng hơn bao giờ hết.</p><figure class="image"><img alt="ASUS-ROG-Strix-RTX-2060-SUPER-OC-EVO-727" src="https://tmp.phongvu.vn/wp-content/uploads/2020/02/ASUS-ROG-Strix-RTX-2060-SUPER-OC-EVO-727.jpg"/></figure><h3><strong>Khả năng tản nhiệt</strong></h3><p>Quạt được thiết kế hướng trục cho tốc độ nhanh hơn và mạnh hơn để tăng áp suất khí đi xuống. Giúp áp lưc không khí được cải thiện 105% so với các thiết kế quạt truyền thống, thậm chí phần trục của cả 3 chiếc quạt làm mát này còn đạt chuẩn kháng bụi IP5X, nhằm đảm bảo tuổi thọ và khả năng hoạt động ổn định.</p><p>Để cân bằng hiệu năng tản nhiệt và độ ồn, hệ thống làm mát của <strong>ASUS ROG Strix RTX 2060 SUPER OC EVO 8GB GAMING</strong> sẽ tự động dừng toàn bộ quạt làm mát khi nhiệt độ lõi GPU dưới 60 độ C, đem lại sự yên tĩnh đối với các tác vụ giải trí nhẹ.</p><figure class="image"><img alt="ASUS ROG Strix GeForce RTX 2080 Super" src="https://tmp.phongvu.vn/wp-content/uploads/2019/08/ASUS-ROG-Strix-GeForce-RTX-2080-Super_3-e1567131834264.jpg"/></figure><h3><strong>Linh kiện cao cấp</strong></h3><p><strong>ASUS ROG Strix RTX 2060 SUPER OC EVO 8GB GAMING</strong> sử dụng các thành phần bằng linh kiện cao cấp hoàn toàn và được gia công kĩ lưỡng, đem lại hiệu năng và độ ổn định tốt nhất.</p><figure class="image"><img alt="ASUS ROG Strix GeForce RTX 2080 Super" src="https://tmp.phongvu.vn/wp-content/uploads/2019/08/ASUS-ROG-Strix-GeForce-RTX-2080-Super_5-e1567131758836.jpg"/></figure><h3><strong>Quy trình sản xuất nghiêm ngặt</strong></h3><p>Tất cả các mẫu card đồ họa của ASUS đều được sản xuất trên dây chuyền hiện đại (tự động hóa), nhằm đem lại độ chính xác cao trong quá trình gia công.</p><figure class="image"><img alt="ASUS ROG Strix GeForce RTX 2080 Super" src="https://tmp.phongvu.vn/wp-content/uploads/2019/08/ASUS-ROG-Strix-GeForce-RTX-2080-Super_4-e1567131820114.jpg"/></figure><h3><strong>Aura Sync - cá nhân hóa ánh sáng</strong></h3><p>Bạn có thể đồng bộ ánh sáng Aura RGB trên <strong>ASUS ROG Strix RTX 2060 SUPER OC EVO 8GB GAMING</strong> nhờ phần mềm Aura Sync với các thiết bị tương thích để thay đổi màu sắc theo nhiệt độ, theo nhạc hoặc tùy chỉnh theo ý thích của riêng bạn.</p><figure class="image"><img alt="ASUS-ROG-Strix-Radeon-RX-5700-XT-OC-fix-1" src="https://tmp.phongvu.vn/wp-content/uploads/2019/10/ASUS-ROG-Strix-Radeon-RX-5700-XT-OC-fix-1.jpg"/></figure></div>
