Tên sản phẩm,Giá trước khi giảm,Giá sau khi giảm,Image_url
Mainboard GIGABYTE B365M AORUS ELITE,2.250.000đ,2.130.000đ,https://lh3.googleusercontent.com/yJr330J27ugJ3GUbJan37N_3-lGMVDNIHC66QVHP-LWw-0H2Wwg62FsT87FP1XtmxXEMR5w38Dc_Yj2JfHA=w500-rw
Nguồn máy tính Cooler Master Elite - 350W,None,505.000đ,https://lh3.googleusercontent.com/2QpRcz0uwizRJh9vBrgfo0iYLZuRB3FmF_AvCZoTlgXoQiOvEuFmbh0cjBRBq78l0zhmBoDtF-JkHEXl-A=w500-rw
RAM desktop ADATA AD4U240038G17-R (1x8GB) DDR4 2400MHz,1.490.000đ,790.000đ,https://lh3.googleusercontent.com/ZZvJ0pba42l2WRBiAavYWdbRRNY9qV9OIcIRM8P2tSq9Qb3AfT_OMat03VNB6t9vfv2kTmQHL0VG9LFv5g=w500-rw
Mainboard GIGABYTE B365M-DS3H,1.950.000đ,1.890.000đ,https://lh3.googleusercontent.com/6HKCY6V9p2PebZb8pOXK3qikJnhLx6nIWICX5THtO0OidsdVSZoYknsrz9jPlIHpmZOtW0HzHu6xOYqraA=w500-rw
RAM desktop KINGMAX (1x4GB) DDR3 1600MHz,590.000đ,500.000đ,https://lh3.googleusercontent.com/33Q9QTeCFz4j1UI_ABD-bDFVshrIPcraVPMyRIrQUfn3shVAPjimbi-ghRD2Qe04To63i_ezmmt-OK46U_c=w500-rw
Mainboard GIGABYTE GA-A320M-S2H,1.350.000đ,1.290.000đ,https://lh3.googleusercontent.com/joLDVCJkgugNNJXFQALBxvEeSzgRVhgl9FJq8kRHAI2rxhd6B6_0nSIq67XFmnNiCj38JHwGJN3iBYvx=w500-rw
Case máy tính Sama M2,None,330.000đ,https://lh3.googleusercontent.com/ngt1ZXyHOtqXYenT3q-QXDQVQ7SnXT2h8_AIZoWyEnsxIuU8WtognEJ8VPGK7BNadrqHyi7agq0HcgioyqU=w500-rw
Ổ cứng HDD Seagate 1TB 2.5" SATA 3 - ST1000LM048,None,1.230.000đ,https://lh3.googleusercontent.com/8xO9imkUpUpC0vqob0G9M-jMSoglEw9sX1SiOxbDmN5Ehc3WC-QXEi2GokY-oZPPRsFYzzw2O_aSoB-hU8k=w500-rw
Ổ cứng SSD Intel Optane 16GB M.2 2280 NVMe - MEMPEK1W016GAXT,900.000đ,840.000đ,https://lh3.googleusercontent.com/9HNbZDL6w2v2GsAgaX5Hw-T_07IlzBlmxgBd1IX7VP3CD1VhCOD2GbcqTJBq9SLgb17WPGZPkK6T9ffRfg=w500-rw
Ổ cứng HDD WD My Passport 1TB 2.5" - 3.2 (WDBYVG0010BBK-WESN) (Đen),None,1.690.000đ,https://lh3.googleusercontent.com/ttSWKqs7VAhJcT_9poiqP8VR5gHDEx-d2u0yJPcbGug-dbITMboz1SXEFz_fnH1a_-qxkAtT9SaSSOVR-lI=w500-rw
Mainboard GIGABYTE B365M AORUS ELITE,2.250.000đ,2.130.000đ,https://lh3.googleusercontent.com/yJr330J27ugJ3GUbJan37N_3-lGMVDNIHC66QVHP-LWw-0H2Wwg62FsT87FP1XtmxXEMR5w38Dc_Yj2JfHA=w500-rw
Nguồn máy tính Cooler Master Elite - 350W,None,505.000đ,https://lh3.googleusercontent.com/2QpRcz0uwizRJh9vBrgfo0iYLZuRB3FmF_AvCZoTlgXoQiOvEuFmbh0cjBRBq78l0zhmBoDtF-JkHEXl-A=w500-rw
RAM desktop ADATA AD4U240038G17-R (1x8GB) DDR4 2400MHz,1.490.000đ,790.000đ,https://lh3.googleusercontent.com/ZZvJ0pba42l2WRBiAavYWdbRRNY9qV9OIcIRM8P2tSq9Qb3AfT_OMat03VNB6t9vfv2kTmQHL0VG9LFv5g=w500-rw
Thùng máy/ Case Sama S5 (No Power),None,400.000đ,https://lh3.googleusercontent.com/M0v8qMKKBCraSr4dbkuK_V8bB4OsUBsqTJ12zcZkZ10Mf2Ji_CmGX0cCEkD_fVj_t2HkCR4HkEQGExz3s7Y=w500-rw
RAM desktop KINGMAX (1x8GB) DDR3 1600MHz,990.000đ,930.000đ,https://lh3.googleusercontent.com/snYJ__IrURbz4nP5d_K5L5nAlZ58uMaMIXUiSaV2DjgDC9HElm621J4f8PQXJB8MVLUtZcRvKSuRCMUw2w=w500-rw
RAM desktop G.SKILL Aegis F4-2400C17S-4GIS (1x4GB) DDR4 2400MHz,None,670.000đ,https://lh3.googleusercontent.com/NwiLjflM0s3oi5WPzKUlYdR8Lgy6V6toP4C5Q3894QNJcPZ9wBEU0zGmZAFuqUcOUsP0f-4L1MWZueeAtxE=w500-rw
Ổ cứng di động HDD Western Digital My Passport Ultra 1TB 2.5" USB C - WDBC3C0010BSL-WESN (Bạc),None,1.890.000đ,https://lh3.googleusercontent.com/r7jjx5iR6MNUJWtU8iT4nRpo76WNc9nIsBBy1LAoSwoF3CfkoD7RDlho6LO8RZhZJk96p2LSmYyaSjjL-CIj=w500-rw
Mainboard MSI MAG B365M MORTAR,2.390.000đ,2.090.000đ,https://lh3.googleusercontent.com/yYUrSQzP_PKf_kMoqwmobTuHT5eMgJVxHZYW9HTpX6DgT3aaARjSzuxGdtKVTxPOitegvpgY28Y_8mC29JE=w500-rw
RAM desktop G.SKILL Trident Z RGB F4-3000C16S-8GTZR (1x8GB) DDR4 3000MHz,1.390.000đ,1.190.000đ,https://lh3.googleusercontent.com/PQfcltwE2YRE8YMzf2aOvwcUx75aTOnCx2W9-YFIDzzSg-1X5421-zwSrRCnJVZ6evzMWPnJUKhqnNZrgWc=w500-rw
Case máy tính Sama Combat,None,900.000đ,https://lh3.googleusercontent.com/tYFZtdNp7XebB7DN2cflNxUQ9k_hVfGZiv4ayBTnAtXz20QZFxZ_Ulmpc4dGPM_HbFUfYLaBfh0s1I8gFpM=w500-rw
Mainboard GIGABYTE B365M D2V,1.750.000đ,1.690.000đ,https://lh3.googleusercontent.com/6ijHdN5mdZCqsCN1SDYrkCw8robXxljvd2ejNoqSExSvTqox3tun28IQLqHFjepuYGJWk8rdEVzPMRs8vzAK=w500-rw
Nguồn máy tính Aerocool LUX RGB 550W - 550W - 80 Plus Bronze - Semi Modular,None,990.000đ,https://lh3.googleusercontent.com/14voQfNMs2Qe-NBKv4wxnd_jfBqMYbVuokEuezQSbiWsoXxNoJXsANLf3uI-mOdUU-_UzX3le8TeZMUdMBdW=w500-rw
Ổ cứng HDD Seagate 2TB 3.5" SATA 3 - ST2000DM008,None,1.650.000đ,https://lh3.googleusercontent.com/WdXJQCE7jPenUcPp2sBbICPD54hlbfxJvpKN7TFcJ-R-bkNCfMTxaRs9G1GhBHwrZKr4-4gdCMGC4jMe0B0=w500-rw
Ổ cứng SSD Western Digital WD Blue 250GB M.2 2280 SATA 3 - WDS250G2B0B,None,1.290.000đ,https://lh3.googleusercontent.com/yCZRjpZ_Fp048z8qlIa9ph9AY47KBDnY0NEMp2aFy8a9aW7c6iClYO3JFXa98wgKxAJfMean5FWTf_Eaels=w500-rw
RAM desktop KINGMAX Zeus Dragon (1x16GB) DDR4 2666MHz,1.990.000đ,1.530.000đ,https://lh3.googleusercontent.com/YyQYbj7NFv6Ciod8ovQwkdnJ8t4MJpBfrXMvrwO3OhsQEyaI3JyS7U9sXjmomF5NuLHs6Dptwel4bnBWO8Q=w500-rw
Case máy tính Aerocool Cylon Mini (Acrylic Window),None,469.000đ,https://lh3.googleusercontent.com/aU_Lo76dBI0XD62HViPVCKt0k2XQAwBfnkXmbfAKZzbCxcTA80jYIaRlXGCa4b_5WOk2cDxmOqdRvTJ7WnOP=w500-rw
RAM desktop G.SKILL Trident Z RGB F4-3000C16D-16GTZR (2x8GB) DDR4 3000MHz,2.690.000đ,2.390.000đ,https://lh3.googleusercontent.com/LcJTP1o3vxVePk3TbNMXZIsnSJVK4sosjEq12cfuRCq2gvdHR0ddtPqB5-kyXlY396ehXYuEkdz8NtpZSkbR=w500-rw
Nguồn máy tính AcBel CE2+ - 400W,None,650.000đ,https://lh3.googleusercontent.com/kOyyxPNFrDuPBuqUsDNjRPukh7txLGaNDt1SuEoIYL44pRmx6LvPbuyBF5qXmH9n676Ghh8qIP_5BHMg9Jk=w500-rw
Đế tản nhiệt Laptop DEEPCOOL Windpal Mini,None,228.000đ,https://lh3.googleusercontent.com/lB2mie6tBy-aa5QzSo8xJtWydl2lg70XNJRvJD5eclRGgW_WjGvB8iHc1lFJZoEsEXGUxjPGYJQ_rRJv7nU=w500-rw
Đế tản nhiệt Laptop Cooler Master X Slim,None,365.000đ,https://lh3.googleusercontent.com/CkmOnpEkInn_9vBjQtryJ3OpB1IJacjEzddpmKFMxSRTM3_Z_ufp064r2tbpiFxntKrmFYiSfc-uyzp6PCk=w500-rw
Case máy tính Sama Jax 10,None,690.000đ,https://lh3.googleusercontent.com/XfSQxe3_lx-3hMTyQqOz8i0mdkPvGyJCYGvcILjW8JKvl8e_mns1wMyXWAA0kysazs0EFYeXT4mgW6cP-nA=w500-rw
Ổ cứng SSD Samsung 860 Evo  500GB 2.5" SATA 3 - MZ-76E500BW,2.090.000đ,1.990.000đ,https://lh3.googleusercontent.com/pN8wsfT3Ofqfn-xLmZra0iHBu7sZWUR5GV5bQX0RYtAP7gFF9CstyZWCgLD0BBbFoFwOI9OJf5Of1OSdh6pH=w500-rw
ổ đĩa DVD WR Asus SDRW-08D2S- U Lite,770.000đ,670.000đ,https://lh3.googleusercontent.com/-MCDoZHQw0k6_VolNDHBTswns3lOjGSsFzUa4g1tjLZX604xDtNli-ajpG_0DpR933dQf5vND97mXdJnFw=w500-rw
Ổ cứng di động HDD Western Digital Elements Portable 500GB 2.5" USB 3.0 - WDBUZG5000ABK-WESN (Đen),None,1.250.000đ,https://lh3.googleusercontent.com/9_GKI6Tn5btn75VJpIVIvlXSc-QqmS4H2YWhlFhzJ4dY_30jpDAyJZ1yCNua-QjP24ULCGjzZSu9FeEB9Ak=w500-rw
ổ đĩa DVD WR Asus 24D5MT-Tray,None,387.000đ,https://lh3.googleusercontent.com/VEIXgsLPO5zQwE60KGxPvxGM22x0J2is7KCJxuMJwgzAJ0Ugo0KKSy-7cN1Hr7cvCIQDD1tf2MU62ahQbQg=w500-rw
Case máy tính Sama L01,None,300.000đ,https://lh3.googleusercontent.com/X3wHxIlnD1UM0VnXzCT4Fm_28QDDZ6hSuDs8MfuvwOj1RrZfltMLEGm5NpQAKRKRCSoumlPSfm72C-xqkg=w500-rw
Đế tản nhiệt Laptop Cooler Master L1,None,309.000đ,https://lh3.googleusercontent.com/UicT7X1kiGPqNFQZG-qLQG1q9MEtijjaR4Kik088s3jTCo9X2YjR0iqbY3kY67zUtUC8-XJC0nTntqSgIJE=w500-rw
Nguồn máy tính Cooler Master Elite - 460W,None,750.000đ,https://lh3.googleusercontent.com/bJZM7fxzQOsc9Fa0rBOHMSSz9u3Pn8Y4DHeq5V32rGyFWO49yg0UZoCmUSwTTSp6eXYNSvAAyDlPLH2lBI4=w500-rw
Thùng máy/ Case Sama S4 (No Power),None,400.000đ,https://lh3.googleusercontent.com/SkjAtRr8DDsKoMZkL9-fqF79Pm_DJpbHKoxxvqcvp79ulIADfRCvxdjt08SSE-RfOWx4VpMVO5w08zpgCZM=w500-rw
Ổ cứng di động HDD Western Digital Elements Portable 2TB 2.5" USB 3.0 - WDBU6Y0020BBK-WESN (Đen),None,2.490.000đ,https://lh3.googleusercontent.com/TS9Nt-HF2Bu8iZWXPONILmJdMO7pGYDQQ6rf9dJZKML0-SmGTdHZaq924-XHNpgu9q8SXvtrJolJsHd91UI=w500-rw
Mainboard GIGABYTE GA-H81M-DS2,None,1.490.000đ,https://lh3.googleusercontent.com/xC-xqUOJo35BzNE0k_2JCMrKHG9a73js4yBfbqZO9K9Xeaub-CZCVMI15T_y-mncY-PhwrGY9Fr17LJWql4=w500-rw
RAM desktop ADATA XPG GAMMIX D10 AX4U266638G16-SRG (1x8GB) DDR4 2666MHz,None,1.090.000đ,https://lh3.googleusercontent.com/5GWD3l5L9JKlFpEdD1cOKt-AtpeEloVsLGPWeJWhoz8s4nyuWcnFpXTZPobzh-y-F_2EUJB1urCsA6pIzQ=w500-rw
RAM desktop G.SKILL Aegis F3-1600C11S-8GIS (1x8GB) DDR3 1600MHz,None,1.030.000đ,https://lh3.googleusercontent.com/5CZ6mg05UXRJYiMF0QfaUcPLzwPgXkiTC2WX6UMCXeNh04-3ngZA3SVEHWZwe53M7c7cVqnwqhN8okdXlw=w500-rw
Thùng máy/ Case Xigmatek Gemini Artic (EN43842),None,749.000đ,https://lh3.googleusercontent.com/WWTvSkrJkifUn-B7J9fRn7zPkgSVqYia_qJwavARpA6Rr4RbUJjx4byz_36mlWfHwdIcCAj6Vc3YBXz90A=w500-rw
Card màn hình GIGABYTE GeForce GT 1030 2GB GDDR5 OC (GV-N1030OC-2GI),None,2.250.000đ,https://lh3.googleusercontent.com/FzU-3d7iIxutLRUnj7-luUZdgASHTqzw1tyt1CpppaNj2jOrfWqfCqwhIhqQ-scoDQ0F1g94qNxQYSU3cQH6=w500-rw
Thùng máy/ Case Golden Field N17 Plus (3 Fans Golden Field LED Rainbow),None,850.000đ,https://lh3.googleusercontent.com/B7V9p3E_iN9KYQQeXexTWUqpfjSGxk8dlY6ieE-UoZhz1pZAWuV8OdscnSHR7PpJCBgMSt-5m_hgye0Sgck=w500-rw
Card màn hình MSI GeForce GTX 1650 SUPER VENTUS XS OC 4GB GDDR6,5.350.000đ,4.690.000đ,https://lh3.googleusercontent.com/xtPO4QMVWwduMSmwRAPjE2RvcqgkciH9puKzi0CVs-ogoBYcFvlh0AxoCsEQXMf-EDq5orQ8P0Bflp-alA=w500-rw
Mainboard GIGABYTE GA-H110M-DS2,None,1.500.000đ,https://lh3.googleusercontent.com/wDiyLcwKd38QUS7ZNoxLx-hRYDj0_RNHpICngyc_mnoWAUhhD9UnVe4lDSQ7Mf8JbTA1B42oI6WTn3jWlQ=w500-rw
Ổ cứng SSD Western Digital Green 480GB 2.5" SATA 3 - WDS480G2G0A,None,1.590.000đ,https://lh3.googleusercontent.com/lknRd0M9cqpr_mcT9Xfnzbgty3xFFt5lJGPFldLAWqOCvO29iGka2dD3k-enT_Nnz10y0z2LP3wuczFSc9w=w500-rw
Card màn hình ASUS TUF Gaming GeForce GTX 1660 SUPER OC Edition 6GB GDDR6,None,6.970.000đ,https://lh3.googleusercontent.com/ef7FDJdmXZlWPfWBnWiuQW5dvMI8M1b4Ct8Z0rakh0dKk5w3BuXJd5xMToXZdsDaVHSWTFWIIA4anSOcvqE=w500-rw
Ổ cứng di động HDD Transcend 25H3B 1TB 2.5" USB 3.0,None,1.490.000đ,https://lh3.googleusercontent.com/8GYhZ0nV2PZ1EJBX1cD_zFNVbmAxFxH8d6CbK2Ml7UY8WeZYTFbuHZL5WR6M5QJsxX32DEEUA-2tMa-umW0=w500-rw
Đế tản nhiệt Laptop Cooler Master C3,None,230.000đ,https://lh3.googleusercontent.com/9xa_AVllEWDIiNqjwOlf5twzYnbQDn3VxitAcOV7FULuwKNMJqpU9DdJZwP404G8NZQ62NEA78yXxLu_33E=w500-rw
Ổ cứng SSD Plextor PX-256M8VC 256GB 2.5" SATA 3,1.090.000đ,990.000đ,https://lh3.googleusercontent.com/xyzX58IWTZK277EoSCFX62QJFbfhP9cYapXx44UP1fQd0d9OcQhUK5vlSV8qL9RRVQXTjQlTijZ7QmEXQA=w500-rw
Case máy tính Sama L03,None,300.000đ,https://lh3.googleusercontent.com/KEHRsfke5D0dyrwqSEP3L1p_cBTusEVVvLgL66jNLISPlSxKH0ltJzRTPpfPWYEN6O4N0w7_aaXba9XpWj8U=w500-rw
Nguồn máy tính Acbel HK+400,None,495.000đ,https://lh3.googleusercontent.com/T060CReGLvio63EJ3bCjEM4anQyJlcN3TPPYeCdQDM9-YSfPOPBZsyEgQ99maOjNbkZjU8jIpiJDGmAybg=w500-rw
Ổ cứng SSD Kingston 256GB 2.5" Sata (SKC600/256G),None,1.190.000đ,https://lh3.googleusercontent.com/-C4Fap7lJhm2lQWROIX5EdtQg5xcLiksfcawrGZHgGOL-saPv0d_jEkpcvfbKuxtAzqD8hnRIUAFtDlKBA=w500-rw
Case máy tính Golden Field X10 - Mid Tower (Đen),None,290.000đ,https://lh3.googleusercontent.com/-gr7dN7ZB8_SBQqUhe0wqO3umaqLkViMoz9dccRf_3CrXzACxgus6QenlEPyH6RnKqHq7m32sS1bIG41ZZ0=w500-rw
Card màn hình ASUS TUF Gaming X3 GeForce GTX 1660 SUPER OC edition 6GB GDDR6,None,8.600.000đ,https://lh3.googleusercontent.com/Wb-fkR_RzfMywojnkD_CRDaX4yvJWGLsOUHkyHyqwdrtKaW4lAta0VYz2yTHtjA9WdgjPLr6aKlK-QXieA=w500-rw
CPU Intel Core I5-8600K (3.6GHz),7.300.000đ,5.990.000đ,https://lh3.googleusercontent.com/GspstRuVBedfNQs0hvvJISOYxrQ84HVwbJuvJBSxZNAvACh9oW8P7ndsWlabH0C-UsK7jsYMwA1lrekR5U0r=w500-rw
RAM desktop G.SKILL Aegis F4-3000C16S-8GISB (1x8GB) DDR4 3000MHz,1.090.000đ,730.000đ,https://lh3.googleusercontent.com/FOH7XLACyWbfc-_egM0-Jq7eIAoRmCG5VpkNshZ4pG6t3qGCqKZcITnppxjw84J1sLQdcJ1B2y1N39GVFEdx=w500-rw
Mainboard ASUS PRIME H310M-K R2.0,None,1.580.000đ,https://lh3.googleusercontent.com/nqHzgvoOgNm1KOORPA1aCGht-mW3MHSIv1sbCiKAj3UXMiS4oc2OjS50bke29nccMlG8wBcnmosi15_EPw=w500-rw
Nguồn máy tính ARROW 24P - 500W,None,320.000đ,https://lh3.googleusercontent.com/Nl0TE23RkafMYPDbicwD4GUmSYKaxlrDk6FXSQuzHPvuehyMAkCqontmOVMdzDRo98uOg06Z8eAezGGhey8N=w500-rw
RAM desktop G.SKILL F4-2666C19S-8GNT (1x8GB) DDR4 2666MHz,None,890.000đ,https://lh3.googleusercontent.com/IME8fQ7xyl5s4Bel8Wj_ZA5tQdRIsXwp6Bt4ZIzYB0byajNTitp04QVk3voyPi730CdoErDpFro8peQ6XP0=w500-rw
RAM desktop G.SKILL Aegis F3-1600C11S-4GIS (1x4GB) DDR3 1600MHz,None,590.000đ,https://lh3.googleusercontent.com/MD72GZu_X_4uF2x3pzs6kUB4ViBGCLqoBnDsgdvjl03xuX4F0lc3LUQw4ksECRaCu_mK4QMFxV5b8aga4Q=w500-rw
Nguồn máy tính AcBel iPower G500 - 500W - 80 Plus White,950.000đ,800.000đ,https://lh3.googleusercontent.com/4PZhMi-QqsPaRXpFAcDxa-sNN0cG0Bvm8YcSzic_ROw8OHqWjaKiNjO6eQDogmEclntIt4KZGBrxlbMJmgLb=w500-rw
Ổ cứng HDD Western Digital Blue 2TB 3.5" SATA 3 - WD20EZAZ,None,1.490.000đ,https://lh3.googleusercontent.com/7F06sd0WO012NxyMwRIkrYY0i5CXVxJ9ZL3Fba8zUUkyWvGG1abYX4-Z2NUVQ5ng1YXwbPM3eQFar9sKmw=w500-rw
Thùng máy/ Case Xigmatek Gemini Queen (EN43835),None,799.000đ,https://lh3.googleusercontent.com/XqPdbatvr3slUGzS8lB9w9jVcOTHxQVzo04gsWCMSuS1jbHwIsxIjI94V0jcZbssCP2h8VqZAkrAwtId4VM=w500-rw
Đế tản nhiệt Laptop Cooler Master I100,None,339.000đ,https://lh3.googleusercontent.com/X0wi8_3oOlKwRSuWZlaybwKwQO67SCx-U-x5a_29qGqSh5dTFDQDz-TXukh8bnHSJhT34hYgt384eRKzhQ4=w500-rw
Thùng máy/ Case Sama S1 (No Power),None,400.000đ,https://lh3.googleusercontent.com/4tXO-xUQaisTedwjEa402qJpVhQ6HEt2LLxQfBucnDho-RW7KfB_Wm2sQw5hhd2KUUvvfE4dIDnNjltngS4=w500-rw
Thùng máy/ Case Deepcool Matrexx 50 ADD-RGB 4F,None,1.550.000đ,https://lh3.googleusercontent.com/scdpEE418yGKoH8-J5mguhD856n6SO6sEyDBcWDj7LYFBAePQ00fRQx38TDSfVW0afRYuFnJcBfX4DyazQ=w500-rw
Card màn hình GIGABYTE GeForce GTX 1650 4GB GDDR5 OC (GV-N1650OC-4GD),4.650.000đ,3.990.000đ,https://lh3.googleusercontent.com/6Arw92aVenJhYmwUj7P-8pLTxemAcxym_l3tV_1ZJ-md9vzNypDYYvz8bMX39qSiekVKoeEckdv0k_hGPpc=w500-rw
Ổ cứng SSD Kingston A2000 500GB M.2 2280 NVMe PCIe (SA2000M8/500G),2.290.000đ,1.770.000đ,https://lh3.googleusercontent.com/nqOpWFDxbPd611vBfkNtyKxzWzWd2Gph1P9lO5FpmQ8j1bGwK9h8JYGVI5NTkQqcQPNRq9YePM3Z4UMt8A=w500-rw
RAM desktop G.SKILL F4-2400C17S-4GNT (1x4GB) DDR4 2400MHz,None,590.000đ,https://lh3.googleusercontent.com/Ry_bJt7R3uIXpm_yD9DrrMNnDoqvEwZSQDnYC5dvjCWR7tEreMW4ElGNgMI0tZ2nH4wn-hlZrAUrm98321_o=w500-rw
Nguồn máy tính Acbel HK+350,None,460.000đ,https://lh3.googleusercontent.com/QO6Q2uEXRSmi1hORC7vra5vDGU_kf12kh1rsKFNY3W0v23M8uT26L0lyealc-juVAFhoVnte9S7UqoluEi4=w500-rw
RAM desktop G.SKILL RipJaws V F4-2800C17S-8GVR (1x8GB) DDR4 2800MHz,None,1.350.000đ,https://lh3.googleusercontent.com/1pmWVes3ml7UiCfAqqXIBCWRyIvLE8r_rYBVRBQClyHWZTb5KsnbW3ir0O17G-XWlDy8MtuOmS12sP2lFRQ=w500-rw
Mainboard GIGABYTE B450M Gaming,1.750.000đ,1.650.000đ,https://lh3.googleusercontent.com/mh71mqcaeYw2LcALXlNxW8GNMmRB8kZObYPDZYtis-EXJrO2dpQJMU8FHP1KXelJ3DEEQK-uOidC_A5OFoc=w500-rw
Ổ cứng SSD Samsung 860 Evo  250GB M.2 2280 SATA 3 - MZ-N6E250BW,1.590.000đ,1.480.000đ,https://lh3.googleusercontent.com/1GQ8SmPNHMlpIQtYKkDxN0HPLymKb7uKdSol8P2vAqcLjA3uauNqaxWFwir_9R6bTQw5d2Od8UO2QvfMSic=w500-rw
Ổ cứng SSD KINGMAX 128GB M.2 2280 SATA 3 - SA3080,690.000đ,520.000đ,https://lh3.googleusercontent.com/H0fdIm70pZUhDYRARFutkUuOYxuOhwoQFfLZsfMhOXlbqIfL0RrMgOkRnIXWV6cLA-k1xectzgRr0Juc1g=w500-rw
Case máy tính Jetek EM3,None,299.000đ,https://lh3.googleusercontent.com/mygBfuhEOJ7LUmQBIaJ_pqovasC8wnjAybPMvAi30tNjnGFRNPw71BbG0RqOUaIVs-LjUk_W2tiKTQP_nPw=w500-rw
Mainboard GIGABYTE B450M DS3H,1.750.000đ,1.690.000đ,https://lh3.googleusercontent.com/Fi-FuaEp6ipxhQL6ZM7e57Ck20QlvpDP00syTlZcJjX8PwOIA6A120dn7ugJBxIFJY2OiMeYRM1_AzsS4YQ=w500-rw
RAM ADATA XPG Z1 1x8GB DDR4 2666MHz - AX4U266638G19-SSZ1,1.590.000đ,1.474.000đ,https://lh3.googleusercontent.com/YgcoSxp_1tmmPLDu3JwJ6aGKvqKt-FPM4wH-6_I7D-zyud5n7GzjoYI4WscGZwuPgIA96zXdgdBqFVJHJcs=w500-rw
RAM laptop Crucial (1x4GB) DDR4 2666MHz,555.000đ,490.000đ,https://lh3.googleusercontent.com/fDNmRImfofYw5d-OdFAHxxneBkFH3_lC3mjXAF-gAHR698z4yYmwPkNMNEZ91240oxIf_80jawqRdFt6u7M=w500-rw
Quạt 120E,None,60.000đ,https://lh3.googleusercontent.com/kXDtqUVTWb8SMySLBL52WnaFnXjow9LJWdKB52RjdqWwee7kHU22waFWJtc4oS_GBx_-OUwYvRXZcvJU=w500-rw
Card màn hình MSI GeForce GT 1030 2GB GDDR5 AERO (GT-1030-AERO-ITX-2G-OC),2.230.000đ,2.050.000đ,https://lh3.googleusercontent.com/I7YMZ5VsLRAUjPAaA2eBHoDg1dUxq2E-a5DIsk_uEt_CWdomXKpLhZRU2sY9I68m4olsRW-37ZEfcrXx8w=w500-rw
RAM laptop Crucial (1x8GB) DDR4 2666MHz,980.000đ,870.000đ,https://lh3.googleusercontent.com/-ULIvozbI_-g5iRg3gUuqqg8j5um5ETGDHsNOSmw4UMbg4McwWAIEC-pZad9zax-Nkx1L8G0B6zn8yPee44=w500-rw
Tản nhiệt/ Fan laptop CM Ergostand Lite,None,680.000đ,https://lh3.googleusercontent.com/c6cusoDtvPp-X_x76qJw-L3S6AQwra7wFAWz0CTl2CDqJ0TBoeUEWm5LBsD26yvGhar9faWUeZ6VmGSLTPU=w500-rw
Card màn hình MSI GeForce GTX 1060 3GB GDDR5 ARMOR OCV1,6.190.000đ,4.590.000đ,https://lh3.googleusercontent.com/sJp3pRLtAJdMZK-g9nfVmxd4gFp-t0Oez50F3aBAeMVwFS6yiuAZmhycsumVGyMEJEUHpVWmePThFGTLA1I=w500-rw
Case máy tính Sama T10,None,380.000đ,https://lh3.googleusercontent.com/CgL_-h35Ps9Lj_5yFbcpouUOhG-J7AqvHHd7rhSdlw53EWmdc-EPeoGJgm9clsPy9FlYYdbeIuPOC9CUT4jw=w500-rw
Ổ cứng di động HDD Seagate Expansion Portable 1TB (2.5"/USB 3.0) (STEA1000400),None,1.550.000đ,https://lh3.googleusercontent.com/vVDfwFYK14AvryTiFV9RqfE2xSg-3DcVvdaiG_0QIk358-SqNdUDK2sdlMvFD8MA_K25KBXITPy4nhA-RUVE=w500-rw
RAM desktop CORSAIR Vengeance RGB Pro CMW16GX4M2D3000C16 (2x8GB) DDR4 3000MHz,None,2.190.000đ,https://lh3.googleusercontent.com/ErdcPOZ624aRG3gsm1fjUyNzRwyQtYcPIXlYbwA54tnfk_JuaiiNfdTLwmROcvdS_khoNSAoZjWzXgvmfQ=w500-rw
Quạt CPU ID-COOLING SE-234-RGB,None,849.000đ,https://lh3.googleusercontent.com/NRrXhJQ3J3gT8zqPr6VOW9cgsvbLxA3SnsWnZOINgwzDDKtHBIzwcvG5t8QB37E0Q-7UkBTCCS7n7Lw-U0D9=w500-rw
Quạt 9cm,None,19.000đ,https://lh3.googleusercontent.com/szRwwKqKxHpnKAmrTn-5xjvaXru8RYOcj2vwIM3dBWVjgsoVAAxYZOBE08U6NAIS97QpIuX3vr4cyAdoB0-R=w500-rw
RAM desktop ADATA AX4U240038G16-SBG (1x8GB) DDR4 2400MHz,1.790.000đ,790.000đ,https://lh3.googleusercontent.com/-ka_OV-kcNx-mcd6WIrBAv4s4G4t1K12CixkpUfj5R3mB4fO---76gO_xpHFQQ7wq6PCn7-QTYoto1Edyt0=w500-rw
Thùng máy/ Case Xigmatek Gemini (EN41654) (No Fan),None,699.000đ,https://lh3.googleusercontent.com/MVEQDZxwM7et4rXstoeD3F7b3xxXSrZqhM5fuZr1oPxa2bc36RpH_Z2X_xOwhErr9spTMuev5c0FtQamLQ=w500-rw
CPU Intel Core I5-7500 (3.4GHz - 3.8GHz),5.970.000đ,4.990.000đ,https://lh3.googleusercontent.com/LUn30kLZ5pdzvbgK7jCsLRODAASteiMXpJqlAlq8AKMDdk-XPGkWGEaJdnBLNgGzPdnarpusilnRQWHU3jM=w500-rw
Box ổ cứng 2.5'' Orico 2189U3 SSD/HDD Sata 3 USB 3.0,182.000đ,129.000đ,https://lh3.googleusercontent.com/f8LeCJJxDvFIoUfdzQo593-ZboW6sv_w1BDzqTtpBbukWV2-WYmN8UbSmfp-mynaILZNvzU2j_zC6G-NQY0=w500-rw
